,player_id,start_time,player_team_id,home_team_id,ground_id,international_class_id,floodlit,neutral_match,international_valid,followon,rain_rule,days_extended,actual_days,position_id,style_id,height,weight,current_age_in_days,batting_order,opponent_team_id,target_value,target_id,is_home,current_age
16767,1276700,2023-09-23 16:00:00,37,0,2927,3.0,3,1,1,0,0,0,1,3,2,0.0,0.0,11248,4,27,1.0,6,False,30.816438356164383
16771,1276700,2023-09-16 13:00:00,37,0,2927,3.0,2,1,1,0,0,0,1,3,2,0.0,0.0,11241,6,27,0.0,6,False,30.797260273972604
16806,493773,2023-02-01 13:30:00,5,6,840,3.0,3,0,1,0,0,0,1,1,2,0.0,0.0,11556,9,6,0.0,6,False,31.660273972602738
16815,493773,2023-09-01 17:00:00,5,1,75,3.0,3,0,1,0,0,0,1,1,2,0.0,0.0,11768,11,1,0.0,6,False,32.24109589041096
16837,247235,2023-03-14 09:00:00,1,25,2025,3.0,2,0,1,0,0,0,1,0,2,6.02,0.0,12430,7,25,0.0,6,False,34.054794520547944
16892,595978,2023-08-30 16:00:00,3,3,302,3.0,3,0,1,0,0,0,1,9,2,0.0,0.0,8416,6,2,0.0,6,True,23.057534246575344
17050,1099379,2023-03-29 08:00:00,29,25,1931,3.0,1,0,1,0,0,0,1,4,2,0.0,0.0,9466,5,25,1.0,6,False,25.934246575342467
17073,1099379,2023-03-27 08:00:00,29,25,1931,3.0,1,0,1,0,9,0,1,4,2,0.0,0.0,9464,6,25,0.0,6,False,25.92876712328767
17169,1275720,2023-08-06 11:30:00,139,139,3644,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9151,2,123,1.0,6,True,25.07123287671233
17415,1093669,2023-10-01 06:00:00,187,187,2927,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,15582,3,164,3.0,6,True,42.69041095890411
17416,1093669,2023-09-21 17:30:00,187,187,2927,3.0,3,0,1,0,0,0,1,8,2,0.0,0.0,15572,4,154,3.0,6,True,42.66301369863014
17417,1093669,2023-09-17 13:00:00,187,187,2927,3.0,2,0,1,0,0,0,1,8,2,0.0,0.0,15568,6,37,0.0,6,True,42.652054794520545
17497,1082736,2023-05-02 00:00:00,142,0,3635,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,13954,6,16,0.0,6,False,38.23013698630137
17502,1082736,2023-05-11 00:00:00,142,0,3635,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,13963,6,23,0.0,6,False,38.25479452054795
17547,522765,2023-10-05 06:00:00,164,187,2927,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10225,11,187,0.0,6,False,28.013698630136986
17778,521637,2023-03-14 09:00:00,1,25,2025,3.0,2,0,1,0,0,0,1,7,0,0.0,0.0,10375,4,25,0.0,6,False,28.424657534246574
17841,308418,2023-06-21 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,12510,4,34,1.0,6,True,34.273972602739725
17842,308418,2023-06-19 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,12508,4,116,0.0,6,True,34.26849315068493
17843,308418,2023-06-17 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,12506,3,191,0.0,6,True,34.26301369863014
17844,308418,2023-06-13 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,12502,4,34,0.0,6,True,34.25205479452055
17845,308418,2023-06-11 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,12500,4,116,0.0,6,True,34.24657534246575
17847,308418,2023-06-09 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,12498,3,191,1.0,6,True,34.24109589041096
17850,308418,2023-06-15 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,12504,4,116,0.0,6,True,34.25753424657534
17887,1163153,2023-05-30 06:00:00,169,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,13970,4,116,1.0,6,False,38.273972602739725
17890,519044,2023-03-17 22:00:00,192,10,3450,3.0,1,0,1,0,0,0,1,10,2,0.0,0.0,17828,1,10,1.0,6,False,48.843835616438355
17891,519044,2023-03-14 02:00:00,192,10,3450,3.0,1,0,1,0,0,0,1,10,2,0.0,0.0,17825,5,10,0.0,6,False,48.83561643835616
17892,519044,2023-03-13 02:00:00,192,0,3450,3.0,1,1,1,0,0,0,1,10,2,0.0,0.0,17824,1,216,0.0,6,False,48.83287671232877
17923,524281,2023-07-27 23:30:00,216,0,2623,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10262,7,36,0.0,6,False,28.115068493150684
17925,524281,2023-07-22 23:30:00,216,0,2623,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10257,2,36,0.0,6,False,28.101369863013698
17968,784369,2023-01-07 13:30:00,8,6,2401,3.0,3,0,1,0,0,0,1,6,2,0.0,0.0,9043,3,6,0.0,6,False,24.775342465753425
18002,793457,2023-02-16 14:00:00,40,27,1965,3.0,1,0,1,0,0,0,1,6,0,0.0,0.0,9096,1,27,0.0,6,False,24.92054794520548
18014,974087,2023-03-27 16:00:00,40,0,848,3.0,3,1,1,0,0,0,1,9,2,0.0,0.0,7789,1,7,1.0,6,False,21.339726027397262
18015,974087,2023-02-19 14:00:00,40,27,1965,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,7753,1,27,0.0,6,False,21.24109589041096
18016,974087,2023-02-16 14:00:00,40,27,1965,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,7750,2,27,1.0,6,False,21.232876712328768
18019,974087,2023-03-24 16:00:00,40,0,848,3.0,3,1,1,0,0,0,1,9,2,0.0,0.0,7786,1,7,1.0,6,False,21.33150684931507
18024,974087,2023-03-26 16:00:00,40,0,848,3.0,3,1,1,0,0,0,1,9,2,0.0,0.0,7788,1,7,1.0,6,False,21.336986301369862
18027,921509,2023-03-27 16:00:00,40,0,848,3.0,3,1,1,0,0,0,1,6,2,0.0,0.0,7775,3,7,0.0,6,False,21.301369863013697
18028,921509,2023-02-19 14:00:00,40,27,1965,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,7739,2,27,1.0,6,False,21.202739726027396
18029,921509,2023-02-16 14:00:00,40,27,1965,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,7736,3,27,0.0,6,False,21.194520547945206
18031,921509,2023-03-24 16:00:00,40,0,848,3.0,3,1,1,0,0,0,1,6,2,0.0,0.0,7772,2,7,0.0,6,False,21.293150684931508
18034,921509,2023-03-26 16:00:00,40,0,848,3.0,3,1,1,0,0,0,1,6,2,0.0,0.0,7774,3,7,0.0,6,False,21.2986301369863
18087,1068983,2023-03-11 05:40:00,19,19,2587,3.0,1,0,1,0,0,0,1,2,2,0.0,0.0,8587,8,16,0.0,6,True,23.526027397260275
18110,1203754,2023-08-20 14:00:00,27,27,2439,3.0,3,0,1,0,0,0,1,1,2,0.0,0.0,11214,9,5,0.0,6,True,30.723287671232878
18122,1203754,2023-08-17 14:00:00,27,27,2439,3.0,3,0,1,0,0,0,1,1,2,0.0,0.0,11211,10,5,0.0,6,True,30.715068493150685
18186,1178906,2023-05-05 11:00:00,45,0,3632,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,14891,3,185,0.0,6,False,40.797260273972604
18189,1178906,2023-05-06 11:30:00,45,18,3632,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,14892,3,18,0.0,6,False,40.8
18190,1178906,2023-05-05 17:30:00,45,18,3632,3.0,3,0,1,0,0,0,1,8,2,0.0,0.0,14891,4,18,0.0,6,False,40.797260273972604
18195,326968,2023-02-01 13:30:00,5,6,840,3.0,3,0,1,0,0,0,1,4,0,0.0,0.0,11675,6,6,1.0,6,False,31.986301369863014
18212,1093638,2023-09-15 17:30:00,108,187,2927,3.0,3,0,1,0,9,0,1,8,0,0.0,0.0,13752,2,187,0.0,6,False,37.676712328767124
18213,1093638,2023-09-18 17:30:00,108,0,2927,3.0,3,1,1,0,0,0,1,8,0,0.0,0.0,13755,2,154,1.0,6,False,37.68493150684932
18334,604302,2023-08-13 14:30:00,4,0,2405,3.0,1,1,1,0,0,0,1,9,0,0.0,0.0,10177,3,6,4.0,6,False,27.882191780821916
18335,604302,2023-03-25 12:00:00,4,3,902,3.0,1,0,1,0,0,0,1,9,0,0.0,0.0,10036,4,3,0.0,6,False,27.495890410958904
18358,604302,2023-08-06 14:30:00,4,4,1986,3.0,1,0,1,0,0,0,1,9,0,0.0,0.0,10170,4,6,4.0,6,True,27.863013698630137
18435,1156634,2023-07-25 09:30:00,41,30,3083,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9049,3,30,0.0,6,False,24.791780821917808
18436,1156634,2023-07-23 09:30:00,41,0,237,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9047,3,29,1.0,6,False,24.786301369863015
18446,1198874,2023-07-23 09:30:00,41,0,237,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12668,7,29,0.0,6,False,34.706849315068496
18538,1155501,2023-05-30 10:30:00,171,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7719,4,4253,0.0,6,False,21.147945205479452
18733,520138,2023-07-12 06:30:00,161,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,16359,4,45,0.0,6,False,44.81917808219178
18736,520138,2023-07-11 10:15:00,161,0,1870,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,16358,5,33,0.0,6,False,44.81643835616438
18739,520138,2023-07-11 06:30:00,161,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,16358,7,45,0.0,6,False,44.81643835616438
18747,44394,2023-07-20 09:30:00,31,0,3083,3.0,1,1,1,0,0,0,1,2,2,6.0,0.0,15523,8,29,0.0,6,False,42.52876712328767
18756,44394,2023-07-24 09:30:00,31,30,237,3.0,1,0,1,0,0,0,1,2,2,6.0,0.0,15527,9,30,0.0,6,False,42.53972602739726
18760,1323417,2023-07-20 09:30:00,31,0,3083,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8323,5,29,0.0,6,False,22.802739726027397
18764,1323417,2023-07-28 09:30:00,31,0,237,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8331,6,35,0.0,6,False,22.824657534246576
18765,1323417,2023-07-24 09:30:00,31,30,237,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8327,6,30,0.0,6,False,22.813698630136987
18812,469121,2023-02-24 09:00:00,147,200,2697,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,10363,8,200,0.0,6,False,28.39178082191781
18843,1321221,2023-06-24 10:00:00,5615,0,3548,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,11458,2,123,0.0,6,False,31.39178082191781
18850,1321221,2023-06-23 14:00:00,5615,114,3548,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11457,2,114,1.0,6,False,31.389041095890413
18859,1195664,2023-07-23 09:30:00,4083,0,3083,3.0,1,1,1,0,0,0,1,7,2,0.0,0.0,7055,4,31,0.0,6,False,19.328767123287673
18860,1195664,2023-07-21 14:30:00,4083,30,237,3.0,1,0,1,0,0,0,1,7,2,0.0,0.0,7053,4,30,0.0,6,False,19.323287671232876
18864,1195664,2023-07-07 16:00:00,4083,4083,2192,3.0,1,0,1,0,0,0,1,7,2,0.0,0.0,7039,4,1094,0.0,6,True,19.284931506849315
18872,1112212,2023-07-23 09:30:00,4083,0,3083,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9004,6,31,1.0,6,False,24.66849315068493
18873,1112212,2023-07-21 14:30:00,4083,30,237,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9002,7,30,2.0,6,False,24.663013698630138
18897,470893,2023-07-23 09:30:00,4083,0,3083,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9874,9,31,0.0,6,False,27.052054794520547
18898,470893,2023-07-21 14:30:00,4083,30,237,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9872,9,30,0.0,6,False,27.046575342465754
18922,526468,2023-07-23 09:30:00,4083,0,3083,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9523,11,31,0.0,6,False,26.09041095890411
18923,526468,2023-07-21 14:30:00,4083,30,237,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9521,11,30,0.0,6,False,26.084931506849315
18947,775019,2023-05-04 03:30:00,23,119,3635,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11780,10,119,0.0,6,False,32.273972602739725
18950,775019,2023-09-28 01:00:00,23,0,3638,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,11927,11,16,0.0,6,False,32.676712328767124
18985,469114,2023-07-10 11:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,3,2,0.0,0.0,10017,1,41,0.0,6,True,27.443835616438356
18986,469114,2023-07-09 15:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,3,2,0.0,0.0,10016,1,41,0.0,6,True,27.44109589041096
18987,469114,2023-07-09 10:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,3,2,0.0,0.0,10016,1,41,0.0,6,True,27.44109589041096
18988,469114,2023-02-24 09:00:00,147,200,2697,3.0,1,0,1,0,0,0,1,3,2,0.0,0.0,9881,1,200,0.0,6,False,27.07123287671233
18995,1046621,2023-07-10 11:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,9426,2,41,0.0,6,True,25.824657534246576
18996,1046621,2023-07-09 15:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,9425,2,41,0.0,6,True,25.82191780821918
18997,1046621,2023-07-09 10:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,9425,2,41,3.0,6,True,25.82191780821918
18998,1046621,2023-02-24 09:00:00,147,200,2697,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,9290,2,200,1.0,6,False,25.45205479452055
19047,452540,2023-05-04 03:30:00,23,119,3635,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10057,5,119,0.0,6,False,27.553424657534247
19048,452540,2023-09-28 01:00:00,23,0,3638,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10204,1,16,0.0,6,False,27.956164383561642
19066,646193,2023-09-23 02:30:00,20,16,2198,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,10554,5,16,0.0,6,False,28.915068493150685
19194,348125,2023-05-11 03:30:00,16,119,3635,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10640,7,119,0.0,6,False,29.15068493150685
19270,1322789,2023-09-29 06:00:00,207,0,3638,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,6323,11,23,0.0,6,False,17.323287671232876
19272,1322789,2023-10-02 01:00:00,207,0,3638,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,6326,11,16,0.0,6,False,17.33150684931507
19284,670035,2023-08-13 14:30:00,4,0,2405,3.0,1,1,1,0,0,0,1,7,2,0.0,0.0,10467,1,6,6.0,6,False,28.676712328767124
19285,670035,2023-03-25 12:00:00,4,3,902,3.0,1,0,1,0,0,0,1,7,2,0.0,0.0,10326,1,3,2.0,6,False,28.29041095890411
19295,670035,2023-08-06 14:30:00,4,4,1986,3.0,1,0,1,0,0,0,1,7,2,0.0,0.0,10460,1,6,0.0,6,True,28.65753424657534
19318,701227,2023-10-04 06:00:00,16,0,3638,3.0,1,1,1,0,0,0,1,5,2,0.0,0.0,10064,8,25,1.0,6,False,27.572602739726026
19335,1274042,2023-04-11 09:00:00,185,185,3567,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,10146,7,18,0.0,6,True,27.797260273972604
19340,1274044,2023-05-07 11:00:00,185,18,3632,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,15493,5,18,0.0,6,False,42.446575342465756
19344,1274044,2023-05-04 17:30:00,185,18,3632,3.0,3,0,1,0,0,0,1,8,2,0.0,0.0,15490,5,18,1.0,6,False,42.43835616438356
19345,1274044,2023-04-11 14:00:00,185,185,3567,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,15467,3,18,0.0,6,True,42.37534246575343
19349,1274044,2023-04-11 09:00:00,185,185,3567,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,15467,3,18,0.0,6,True,42.37534246575343
19361,1230629,2023-06-09 14:00:00,42,35,3562,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10386,8,35,0.0,6,False,28.454794520547946
19411,1107680,2023-10-10 09:00:00,135,173,3412,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8461,8,173,0.0,6,False,23.18082191780822
19412,1107680,2023-10-08 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,8459,6,191,0.0,6,False,23.175342465753424
19413,1107680,2023-10-06 09:00:00,135,173,3412,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8457,7,173,0.0,6,False,23.16986301369863
19414,1107680,2023-10-05 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,8456,7,191,0.0,6,False,23.167123287671235
19419,1107680,2023-10-04 13:15:00,135,0,3412,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,8455,6,196,1.0,6,False,23.164383561643834
19435,520120,2023-02-25 13:15:00,200,200,2697,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11616,6,147,1.0,6,True,31.824657534246576
19449,469191,2023-02-25 13:15:00,200,200,2697,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10643,3,147,2.0,6,True,29.15890410958904
19455,469191,2023-02-26 08:30:00,200,200,2697,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10644,3,147,0.0,6,True,29.161643835616438
19481,659073,2023-07-28 09:30:00,13,0,3083,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,9239,4,4083,0.0,6,False,25.312328767123287
19482,659073,2023-07-27 09:30:00,13,30,237,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,9238,4,30,1.0,6,False,25.30958904109589
19483,659073,2023-07-25 09:30:00,13,0,237,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,9236,4,31,0.0,6,False,25.304109589041097
19497,659073,2023-07-24 09:30:00,13,0,3083,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,9235,4,41,1.0,6,False,25.301369863013697
19498,659073,2023-05-19 13:30:00,13,13,1988,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,9169,4,131,0.0,6,True,25.12054794520548
19501,1246528,2023-01-27 13:30:00,6,6,2575,3.0,3,0,1,0,0,0,1,1,2,0.0,0.0,8467,11,5,0.0,6,True,23.197260273972603
19506,1246528,2023-01-05 13:30:00,6,6,2677,3.0,3,0,1,0,0,0,1,1,2,0.0,0.0,8445,9,8,0.0,6,True,23.136986301369863
19514,637797,2023-10-06 13:15:00,196,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9900,4,191,0.0,6,False,27.123287671232877
19518,637797,2023-10-14 13:15:00,196,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9908,3,135,0.0,6,False,27.145205479452056
19519,637797,2023-10-12 13:15:00,196,173,3412,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9906,8,173,0.0,6,False,27.13972602739726
19526,516372,2023-10-06 13:15:00,196,0,3412,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9487,7,191,1.0,6,False,25.991780821917807
19550,1267515,2023-06-23 14:00:00,5615,114,3548,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,6692,6,114,1.0,6,False,18.334246575342465
19584,1156426,2023-06-09 14:00:00,42,35,3562,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,9582,7,35,2.0,6,False,26.252054794520546
19598,303812,2023-06-09 14:00:00,42,35,3562,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,12990,4,35,0.0,6,False,35.58904109589041
19709,379887,2023-08-30 16:00:00,3,3,302,3.0,3,0,1,0,0,0,1,1,0,0.0,0.0,10925,9,2,0.0,6,True,29.931506849315067
19715,520127,2023-06-09 14:00:00,42,35,3562,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,15121,5,35,0.0,6,False,41.42739726027397
19721,1268920,2023-05-05 17:30:00,45,18,3632,3.0,3,0,1,0,0,0,1,8,2,0.0,0.0,12859,9,18,0.0,6,False,35.23013698630137
19722,1268920,2023-05-04 11:00:00,45,0,3632,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12858,9,185,0.0,6,False,35.227397260273975
19725,1268920,2023-05-05 11:00:00,45,0,3632,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12859,9,185,0.0,6,False,35.23013698630137
20221,1046611,2023-08-15 09:00:00,35,0,1123,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12998,5,1094,1.0,6,False,35.61095890410959
20516,1141934,2023-10-03 01:00:00,32,0,3638,3.0,1,1,1,0,0,0,1,4,0,0.0,0.0,7151,3,6,2.0,6,False,19.59178082191781
20619,500268,2023-09-03 12:00:00,2,3,302,3.0,1,0,1,0,0,0,1,5,2,0.0,0.0,11178,7,3,0.0,6,False,30.624657534246577
20938,1156631,2023-05-07 11:00:00,185,18,3632,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11903,10,18,0.0,6,False,32.61095890410959
20956,307231,2023-10-01 13:00:00,12,12,3494,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,11781,3,183,0.0,6,True,32.276712328767125
20959,307231,2023-10-07 17:30:00,12,12,674,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,11787,3,17,2.0,6,True,32.293150684931504
20960,307231,2023-03-04 13:30:00,12,0,267,3.0,1,1,1,0,0,0,1,6,2,0.0,0.0,11570,3,111,0.0,6,False,31.698630136986303
20961,307231,2023-02-21 13:00:00,12,21,2034,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,11559,2,21,0.0,6,False,31.66849315068493
21024,637529,2023-10-11 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,9752,2,135,0.0,6,True,26.71780821917808
21027,637529,2023-10-08 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,9749,2,196,0.0,6,True,26.70958904109589
21028,637529,2023-10-07 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,9748,2,191,0.0,6,True,26.706849315068492
21032,637529,2023-10-14 09:00:00,173,173,3412,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,9755,2,191,0.0,6,True,26.726027397260275
21915,436757,2023-03-26 12:00:00,3,3,902,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,11562,6,4,0.0,6,True,31.676712328767124
21925,436757,2023-03-28 16:00:00,3,3,508,3.0,3,0,1,0,0,0,1,9,2,0.0,0.0,11564,6,4,1.0,6,True,31.682191780821917
22090,711559,2023-03-27 16:00:00,40,0,848,3.0,3,1,1,0,0,0,1,6,2,0.0,0.0,9623,4,7,0.0,6,False,26.364383561643837
22093,711559,2023-03-26 16:00:00,40,0,848,3.0,3,1,1,0,0,0,1,6,2,0.0,0.0,9622,2,7,0.0,6,False,26.361643835616437
22406,581379,2023-08-13 14:30:00,4,0,2405,3.0,1,1,1,0,0,0,1,9,2,0.0,0.0,10868,4,6,1.0,6,False,29.775342465753425
22903,530011,2023-09-01 16:00:00,2,3,302,3.0,3,0,1,0,0,0,1,5,0,0.0,0.0,10838,2,3,0.0,6,False,29.693150684931506
22906,530011,2023-09-03 12:00:00,2,3,302,3.0,1,0,1,0,0,0,1,5,0,0.0,0.0,10840,2,3,6.0,6,False,29.698630136986303
23162,1204124,2023-08-06 11:30:00,139,139,3644,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10169,1,123,0.0,6,True,27.86027397260274
23163,1204124,2023-06-11 07:30:00,139,126,3545,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10113,3,126,0.0,6,False,27.706849315068492
23171,1204124,2023-06-10 13:00:00,139,126,3545,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10112,1,126,0.0,6,False,27.704109589041096
23178,1204125,2023-06-11 07:30:00,139,126,3545,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,13295,2,126,0.0,6,False,36.42465753424658
23185,1204125,2023-06-10 13:00:00,139,126,3545,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,13294,5,126,0.0,6,False,36.42191780821918
24017,333066,2023-08-06 14:30:00,4,4,1986,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,12622,3,6,0.0,6,True,34.58082191780822
24021,333066,2023-03-25 12:00:00,4,3,902,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,12488,3,3,3.0,6,False,34.21369863013699
25322,1156627,2023-05-07 11:00:00,185,18,3632,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10496,2,18,0.0,6,False,28.756164383561643
25323,1156627,2023-05-06 13:30:00,185,18,3632,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10495,2,18,0.0,6,False,28.753424657534246
25325,1156627,2023-04-11 14:00:00,185,185,3567,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10470,7,18,0.0,6,True,28.684931506849313
25326,1156627,2023-05-06 17:30:00,185,0,3632,3.0,3,1,1,0,0,0,1,8,2,0.0,0.0,10495,2,45,0.0,6,False,28.753424657534246
25327,1156627,2023-04-11 09:00:00,185,185,3567,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10470,4,18,0.0,6,True,28.684931506849313
26579,1156489,2023-06-10 13:30:00,35,35,3562,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8849,8,42,0.0,6,True,24.243835616438357
26590,1273277,2023-05-20 09:00:00,204,0,1988,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12125,4,131,0.0,6,False,33.21917808219178
26596,1273277,2023-05-18 13:30:00,204,0,3634,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12123,7,175,0.0,6,False,33.21369863013699
26603,1318855,2023-05-20 09:00:00,204,0,1988,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,7833,5,131,0.0,6,False,21.46027397260274
26608,1318855,2023-05-18 13:30:00,204,0,3634,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,7831,8,175,0.0,6,False,21.454794520547946
26641,794713,2023-10-03 01:00:00,32,0,3638,3.0,1,1,1,0,0,0,1,6,2,0.0,0.0,9750,1,6,1.0,6,False,26.71232876712329
26715,670025,2023-08-06 14:30:00,4,4,1986,3.0,1,0,1,0,0,0,1,7,0,0.0,0.0,9719,6,6,1.0,6,True,26.627397260273973
26821,345284,2023-03-02 13:30:00,183,0,267,3.0,1,1,1,0,0,0,1,5,0,0.0,0.0,11059,1,39,1.0,6,False,30.2986301369863
26822,345284,2023-02-28 18:00:00,183,0,325,3.0,1,1,1,0,0,0,1,5,0,0.0,0.0,11057,1,12,1.0,6,False,30.293150684931508
26825,345284,2023-10-03 13:00:00,183,0,674,3.0,1,1,1,0,0,0,1,5,0,0.0,0.0,11274,4,17,0.0,6,False,30.887671232876713
26829,1159860,2023-03-02 13:30:00,183,0,267,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10455,9,39,0.0,6,False,28.643835616438356
26834,1159860,2023-10-03 13:00:00,183,0,674,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10670,11,17,0.0,6,False,29.232876712328768
26880,342619,2023-01-03 13:30:00,8,6,713,3.0,3,0,1,0,0,0,1,7,0,0.0,0.0,11394,5,6,0.0,6,False,31.216438356164385
26931,474760,2023-02-18 14:00:00,27,27,1965,3.0,1,0,1,0,0,0,1,5,2,0.0,0.0,12723,3,40,0.0,6,True,34.85753424657534
